datetime,load_demand_MW,temperature_C,humidity_%,solar_irradiation_Wm2,population,gni_per_capita_usd,power_price_usd_per_kwh,day_of_week,hour_of_day,is_holiday,season,year,month,week_of_year,lag_1_hour_load,lag_1_day_load,moving_avg_7_day
2023-03-10 12:00:00,248.44457306617366,23.069960630807362,79.20746676987609,5.679554769355051e-14,100452.99742145797,12878.137301943585,0.11731362755814564,4,12,0,Spring,2023,3,10,266.30577861130473,238.33472488776522,287.86950052156106
2023-03-10 13:00:00,222.4093170399632,26.00323754415036,71.96317365470892,0.0,100413.14794311681,12882.003267303988,0.131593498682416,4,13,0,Spring,2023,3,10,248.44457306617366,231.3008265551105,287.646679215738
2023-03-10 14:00:00,270.69849754473705,24.154705718690167,73.49746218302573,0.0,99987.52070732704,12555.972135457434,0.11089628775927451,4,14,0,Spring,2023,3,10,222.4093170399632,276.9340600361166,287.8863963429406
2023-03-10 15:00:00,235.39145128980462,22.413079890556514,66.06491982590914,0.0,99906.26175592112,12742.489337359793,0.11194847931304222,4,15,0,Spring,2023,3,10,270.69849754473705,257.40431013837406,287.8628615222216
2023-03-10 16:00:00,261.5187683761917,26.223120374771185,68.26140077650301,0.0,100010.07677279036,12603.369435685108,0.1252658851997308,4,16,0,Spring,2023,3,10,235.39145128980462,240.43861111369102,287.84008636029694
2023-03-10 17:00:00,281.0026218885295,24.300448782721546,76.66154870034123,0.0,99793.56200348999,13090.23104191586,0.12956626467075347,4,17,0,Spring,2023,3,10,261.5187683761917,279.83936511371076,287.7817383473154
2023-03-10 18:00:00,246.05939645394773,23.918977187046824,79.49998958255802,0.0,100890.11732527723,13314.225656434135,0.12726324033742564,4,18,0,Spring,2023,3,10,281.0026218885295,273.0457526143871,287.3822994658679
2023-03-10 19:00:00,306.62334183943494,24.268942036511255,77.89333830518073,0.0,99364.61808340065,12711.333810381426,0.12157035220941537,4,19,0,Spring,2023,3,10,246.05939645394773,256.3198738263992,287.5784043931427
2023-03-10 20:00:00,295.83507409298267,21.771788510854755,77.7229111899203,0.0,100374.89493919686,12886.930728321975,0.11784465856066373,4,20,0,Spring,2023,3,10,306.62334183943494,317.33790238523164,287.354828155289
2023-03-10 21:00:00,315.25891375093784,22.857817701331275,74.14498392140703,0.0,100371.92019452075,12877.84849498092,0.11862804434579242,4,21,0,Spring,2023,3,10,295.83507409298267,324.66258398587235,287.30646559126876
2023-03-10 22:00:00,309.7710738822404,23.920290457353513,72.4352811293745,0.0,99734.80420444599,13064.220178678865,0.12200511959896265,4,22,0,Spring,2023,3,10,315.25891375093784,324.25108948927897,287.19591218200503
2023-03-10 23:00:00,358.55380680168025,23.52379786363859,75.91329192403252,0.0,100148.02535770625,12948.603767128909,0.12467592487018357,4,23,0,Spring,2023,3,10,309.7710738822404,334.1252924984346,287.4665122164562
2023-03-11 00:00:00,332.7894258865349,26.55241519797707,78.27345453550639,0.0,100631.4797311652,13356.727851192545,0.12268315482233992,5,0,1,Spring,2023,3,10,358.55380680168025,343.23985646685986,287.44853468204684
2023-03-11 01:00:00,338.33972911932034,24.442370137797884,74.19072419467297,120.84742992256686,99834.98713363598,12784.004473609153,0.10992587906833899,5,1,1,Spring,2023,3,10,332.7894258865349,323.97272133658817,287.4751479842636
2023-03-11 02:00:00,364.59151128476566,25.717366277616684,80.21767301957203,233.45930720573125,100655.96742468188,13113.74824698452,0.11411735444373947,5,2,1,Spring,2023,3,10,338.33972911932034,311.9534627264744,287.7203911804122
2023-03-11 03:00:00,344.5614423500887,24.026349141495576,73.09106660092498,330.16131851257205,100559.11762728741,12814.791849590518,0.12138928358855187,5,3,1,Spring,2023,3,10,364.59151128476566,298.4992476319816,287.8578441085356
2023-03-11 04:00:00,318.3509838236803,26.120135399836123,69.26501824352476,404.3633815801574,99645.0699484617,12613.462975743469,0.1130797535596438,5,4,1,Spring,2023,3,10,344.5614423500887,304.78700713780444,287.7588683516439
2023-03-11 05:00:00,288.70269697189315,24.802613945490187,74.11460170980001,451.0087484351389,99445.96958677493,13219.161554754788,0.1104782432915612,5,5,1,Spring,2023,3,10,318.3509838236803,308.2714402087307,287.64052963954106
2023-03-11 06:00:00,275.03650039990754,24.034399403120798,74.69627431130286,466.9186144114626,100082.71610893411,13308.52459583905,0.12437118068691481,5,6,1,Spring,2023,3,10,288.70269697189315,243.5075921007148,287.44552587149803
2023-03-11 07:00:00,285.6332401431651,23.98099225442584,73.75626258362297,451.00874843513895,99379.85084675616,13015.834968398536,0.12128890000108057,5,7,1,Spring,2023,3,10,275.03650039990754,286.3751389183731,287.67768803555987
2023-03-11 08:00:00,243.22059740877873,22.09868117976195,80.56969072441632,404.3633815801575,98547.64911308172,12807.815928745757,0.12774303269295986,5,8,1,Spring,2023,3,10,285.6332401431651,254.20000216374802,287.5825593383911
2023-03-11 09:00:00,216.00571569962608,25.0213898726165,78.19292282362521,330.1613185125721,99755.29385404421,12706.133752349846,0.12485747395420205,5,9,1,Spring,2023,3,10,243.22059740877873,240.74100804482282,287.4159374334738
2023-03-11 10:00:00,232.9602308875074,23.92714896327112,67.01170797689647,233.45930720573125,101087.12613951082,13045.958187199441,0.11688658263903047,5,10,1,Spring,2023,3,10,216.00571569962608,276.14006990488986,287.27877194213187
2023-03-11 11:00:00,246.72107503571078,23.00357451198147,81.83824799099645,120.84742992256697,99776.42180792065,12508.479345397232,0.12123337839999687,5,11,1,Spring,2023,3,10,232.9602308875074,266.30577861130473,287.29158151674704
2023-03-11 12:00:00,232.48709899804916,26.22048197396802,60.45932761585915,5.71810386601315e-14,100189.75158344729,13108.184377100784,0.11604237195471732,5,12,1,Spring,2023,3,10,246.72107503571078,248.44457306617366,287.1513854478255
2023-03-11 13:00:00,257.6020709884128,21.507126380554276,84.92153478426751,0.0,100349.99494781015,12850.26040359155,0.11193374714643652,5,13,1,Spring,2023,3,10,232.48709899804916,222.4093170399632,287.0483071475689
2023-03-11 14:00:00,233.40257402065734,23.16256664147901,72.72988535222063,0.0,99979.4120701098,12845.959452225692,0.12597753204196974,5,14,1,Spring,2023,3,10,257.6020709884128,270.69849754473705,286.95214381927536
2023-03-11 15:00:00,251.89697915264605,26.062995929902943,73.21857423674751,0.0,99833.18843022293,12719.218012444679,0.11902844842075468,5,15,1,Spring,2023,3,10,233.40257402065734,235.39145128980462,286.95248019939834
2023-03-11 16:00:00,249.78318885913177,24.638604314184384,73.86633172513682,0.0,100614.35828476575,12646.392097430327,0.12673919694711336,5,16,1,Spring,2023,3,10,251.89697915264605,261.5187683761917,286.9031651241795
2023-03-11 17:00:00,273.3788841680508,23.91184057703836,76.09244008420592,0.0,100019.95815560098,12922.20833477949,0.12054288445519387,5,17,1,Spring,2023,3,10,249.78318885913177,281.0026218885295,287.1060051968713
2023-03-11 18:00:00,267.45220016658175,24.50956551864417,74.1650969136708,0.0,99954.3070497464,12972.939658846903,0.12139018269494459,5,18,1,Spring,2023,3,10,273.3788841680508,246.05939645394773,287.13514542120305
2023-03-11 19:00:00,329.02984046319847,24.366386774441562,73.49943697581868,0.0,100398.74634344176,12915.491678656734,0.12288390791858034,5,19,1,Spring,2023,3,10,267.45220016658175,306.62334183943494,287.487715635511
2023-03-11 20:00:00,330.7659644226082,20.974233339772034,80.71100446678594,0.0,99485.21874404693,13152.785623901562,0.11908170791944954,5,20,1,Spring,2023,3,10,329.02984046319847,295.83507409298267,287.65477656885355
2023-03-11 21:00:00,297.14609606496526,23.309034661647953,76.99439331875926,0.0,99368.44383393077,12945.817432624519,0.11881255547503596,5,21,1,Spring,2023,3,10,330.7659644226082,315.25891375093784,287.55266714161587
2023-03-11 22:00:00,356.8147301154317,27.240601741371375,69.3723936481512,0.0,99187.54724841302,13076.952723676957,0.12121129860493532,5,22,1,Spring,2023,3,10,297.14609606496526,309.7710738822404,287.52098518917245
2023-03-11 23:00:00,364.3487263976642,22.688910162789544,77.86978249168364,0.0,100284.00623003604,12640.098623705864,0.12623004581884636,5,23,1,Spring,2023,3,10,356.8147301154317,358.55380680168025,287.6777863408855
2023-03-12 00:00:00,350.32693885696295,23.461238840919766,76.47738362001907,0.0,99918.16869356479,12851.47688111062,0.12252429909738516,6,0,1,Spring,2023,3,10,364.3487263976642,332.7894258865349,287.7205135908229
2023-03-12 01:00:00,362.55442859150594,23.014599342510056,71.13047997619627,121.62632372517042,100413.17891817723,13236.558124639076,0.12008560244704744,6,1,1,Spring,2023,3,10,350.32693885696295,338.33972911932034,287.96160675256414
2023-03-12 02:00:00,333.8286686346446,23.923810422492156,77.81754073591317,234.9640144854738,100025.45542539199,13134.195822642463,0.11794637066395844,6,2,1,Spring,2023,3,10,362.55442859150594,364.59151128476566,287.99273767889343
2023-03-12 03:00:00,337.74322129532726,22.931595206479837,73.06898559798717,332.2892959549855,99314.52140921383,13006.583576022842,0.11940904718418725,6,3,1,Spring,2023,3,10,333.8286686346446,344.5614423500887,288.34253542221296
2023-03-12 04:00:00,325.46401867244464,25.071323873444552,72.74848124347686,406.9696110391903,99822.19340407038,12864.138435238076,0.11568184894834653,6,4,1,Spring,2023,3,10,337.74322129532726,318.3509838236803,288.3432437354072
2023-03-12 05:00:00,284.85030101076194,24.492467693708967,72.6122830169377,453.91561968015594,100448.3979401756,12752.610907313843,0.11508863987042656,6,5,1,Spring,2023,3,10,325.46401867244464,288.70269697189315,288.29183066395507
2023-03-12 06:00:00,311.60186676495283,25.64493609934247,61.71625831934037,469.9280289709477,99868.91499151124,12833.930120535493,0.11881150041778818,6,6,1,Spring,2023,3,10,284.85030101076194,275.03650039990754,288.5679859528477
2023-03-12 07:00:00,283.9985774790901,21.99595853675051,71.22335193942936,453.915619680156,100593.40729707642,13067.352647462892,0.12002996502212429,6,7,1,Spring,2023,3,10,311.60186676495283,285.6332401431651,288.6153344774624
2023-03-12 08:00:00,242.28341018260548,23.417159903362627,77.42271481473037,406.9696110391904,99773.21522021787,12543.293108032105,0.12363598462054057,6,8,1,Spring,2023,3,10,283.9985774790901,243.22059740877873,288.4116278845796
2023-03-12 09:00:00,221.75927582803536,23.646395605904164,73.74479238958355,332.28929595498556,100359.67891182732,13298.863153303384,0.11435403211637434,6,9,1,Spring,2023,3,10,242.28341018260548,216.00571569962608,288.132581815241
2023-03-12 10:00:00,254.32857702397288,25.009134689305622,67.43091645482362,234.9640144854738,99108.70504299662,13187.622704944864,0.12005291729048992,6,10,1,Spring,2023,3,10,221.75927582803536,232.9602308875074,287.95764471796326
2023-03-12 11:00:00,236.43770677165347,22.511398474714365,78.68000488006255,121.62632372517054,99886.77682209162,13183.038827043121,0.12213453445825231,6,11,1,Spring,2023,3,10,254.32857702397288,246.72107503571078,287.9357628070978
2023-03-12 12:00:00,216.26389987854347,25.92914847764512,72.3638478063854,5.754958565088958e-14,99806.46569666541,13062.775351455222,0.11509339448821573,6,12,1,Spring,2023,3,10,236.43770677165347,232.48709899804916,287.9418636166667
2023-03-12 13:00:00,268.95873905579816,26.47067205016365,67.74897115079474,0.0,99301.06499222502,12961.44801193311,0.11769999373190884,6,13,1,Spring,2023,3,10,216.26389987854347,257.6020709884128,288.05293764552005
2023-03-12 14:00:00,251.5063596666555,22.120096173857267,84.88691091245744,0.0,100555.96033856319,13015.414355135092,0.12379703926748442,6,14,1,Spring,2023,3,10,268.95873905579816,233.40257402065734,287.97475341569077
2023-03-12 15:00:00,264.8686991715606,23.116095079341303,68.59098563166359,0.0,99679.9670413783,12866.645829493427,0.11970446710522022,6,15,1,Spring,2023,3,10,251.5063596666555,251.89697915264605,287.99094916078815
2023-03-12 16:00:00,266.0776642303876,23.033977852544247,78.25430616053092,0.0,99628.36083094758,13363.411112395435,0.10991527710238881,6,16,1,Spring,2023,3,10,264.8686991715606,249.78318885913177,287.99627432810877
2023-03-12 17:00:00,256.1802733630325,29.36261327848343,70.01027809982935,0.0,100650.64971239047,12912.156858685543,0.12387093468150134,6,17,1,Spring,2023,3,10,266.0776642303876,273.3788841680508,287.79202476469646
2023-03-12 18:00:00,267.85751302504156,23.23804065871266,74.53598277697148,0.0,100080.72482184786,12844.723725656531,0.12044479872332389,6,18,1,Spring,2023,3,10,256.1802733630325,267.45220016658175,287.70272428219516
2023-03-12 19:00:00,330.348869945838,27.453091753440702,69.34594378726149,0.0,100389.90076961071,12886.761132589023,0.11197019995468868,6,19,1,Spring,2023,3,10,267.85751302504156,329.02984046319847,287.8780993652024
2023-03-12 20:00:00,319.93651069195465,21.564576878915215,67.66032769773408,0.0,99148.64717700027,12795.211343644552,0.11561050883167186,6,20,1,Spring,2023,3,10,330.348869945838,330.7659644226082,287.89757366713474
2023-03-12 21:00:00,302.3967211885222,22.118538936799705,76.46786132745942,0.0,99600.72908937451,13101.663902602686,0.11936851743367044,6,21,1,Spring,2023,3,10,319.93651069195465,297.14609606496526,288.0779329941427
2023-03-12 22:00:00,330.0428423037006,22.724631805432033,75.88330132977437,0.0,101043.19447964245,12836.045956239948,0.12156183402643787,6,22,1,Spring,2023,3,10,302.3967211885222,356.8147301154317,288.14817086272586
2023-03-12 23:00:00,345.4632055388441,22.40646224623539,79.58009582519769,0.0,100427.02366799174,12914.686316756219,0.12514288944812058,6,23,1,Spring,2023,3,10,330.0428423037006,364.3487263976642,288.3630965545081
2023-03-13 00:00:00,329.27065434049854,23.648148343090142,73.36830533760606,0.0,99463.333081697,13212.864953881106,0.11549313098704228,0,0,0,Spring,2023,3,11,345.4632055388441,350.32693885696295,288.4873849705079
2023-03-13 01:00:00,338.422001464836,22.76638940596414,84.64197395971783,122.36917702314318,100112.51527034752,13159.760564255532,0.11774324750261941,0,1,0,Spring,2023,3,11,329.27065434049854,362.55442859150594,288.64824966946685
2023-03-13 02:00:00,352.7705296256056,22.54526262593799,74.88194832627055,236.3990968567856,99502.17480624028,12740.831651782319,0.12441829244855411,0,2,0,Spring,2023,3,11,338.422001464836,333.8286686346446,288.7602715657097
2023-03-13 03:00:00,360.6046740708807,26.500889804353793,76.37408839527143,334.31880890761715,100696.9177275247,13181.748285948313,0.12522465822508919,0,3,0,Spring,2023,3,11,352.7705296256056,337.74322129532726,288.90259826104557
2023-03-13 04:00:00,282.27342431415894,26.63153305643347,66.74806876354923,409.4552466193487,98865.12614728916,12662.309378573304,0.11838330465988509,0,4,0,Spring,2023,3,11,360.6046740708807,325.46401867244464,288.82580527864525
2023-03-13 05:00:00,322.98652079462175,26.08253880815777,70.46979341347271,456.68798593076036,100137.64867529673,12645.365791558848,0.11733619321590907,0,5,0,Spring,2023,3,11,282.27342431415894,284.85030101076194,289.09278343601983
2023-03-13 06:00:00,299.7340180203595,25.231943722575796,76.13861349166525,472.79819371357127,100130.1407365451,12880.277001488328,0.12249946219551582,0,6,0,Spring,2023,3,11,322.98652079462175,311.60186676495283,289.0930559843939
2023-03-13 07:00:00,283.8242732814682,24.369431942966244,73.11907617701746,456.6879859307604,99443.68523125073,13004.182615661843,0.10964375635246384,0,7,0,Spring,2023,3,11,299.7340180203595,283.9985774790901,289.0234315783595
2023-03-13 08:00:00,246.675877434909,23.18988443007532,74.47863066425855,409.4552466193488,99863.42406416978,12900.67179515604,0.1199324659179541,0,8,0,Spring,2023,3,11,283.8242732814682,242.28341018260548,288.8655050235041
2023-03-13 09:00:00,263.6719049808491,22.277630801896954,69.4577462105144,334.3188089076172,100187.77168633278,13033.379558248296,0.11986544757201137,0,9,0,Spring,2023,3,11,246.675877434909,221.75927582803536,288.8123377418725
2023-03-13 10:00:00,236.50716077931978,24.909937218272514,74.14994985644348,236.3990968567856,99110.93718309872,12870.265580384383,0.11766061010465279,0,10,0,Spring,2023,3,11,263.6719049808491,254.32857702397288,288.79151947798744
2023-03-13 11:00:00,249.00046593220628,21.836685026313543,74.13294444704405,122.3691770231433,99360.22165999435,12533.731776967661,0.12235806409133948,0,11,0,Spring,2023,3,11,236.50716077931978,236.43770677165347,288.7603762576431
2023-03-13 12:00:00,249.88819972593643,22.19610395305635,67.63803988965918,5.790107945739753e-14,99922.44655868635,12907.468542105273,0.12545936856970438,0,12,0,Spring,2023,3,11,249.00046593220628,216.26389987854347,288.8813833911897
2023-03-13 13:00:00,267.18991235212354,26.48977232381676,76.75296421248832,0.0,99583.469814744,12641.477772809274,0.11512023446643314,0,13,0,Spring,2023,3,11,249.88819972593643,268.95873905579816,289.0022424154122
2023-03-13 14:00:00,267.34133002406713,27.985243894851312,65.03989025449553,0.0,99768.43506797575,12946.225471761705,0.11636009125630511,0,14,0,Spring,2023,3,11,267.18991235212354,251.5063596666555,289.27038672121074
2023-03-13 15:00:00,216.61251498542657,24.9705360877401,74.46140539207379,0.0,99989.96190075413,12695.02044349421,0.12333053560715376,0,15,0,Spring,2023,3,11,267.34133002406713,264.8686991715606,288.8705517877829
2023-03-13 16:00:00,264.44066302586486,26.396860115996425,82.36817845821287,0.0,99544.77018460746,13049.06028485938,0.11273847374908055,0,16,0,Spring,2023,3,11,216.61251498542657,266.0776642303876,288.6703949776328
2023-03-13 17:00:00,302.1938853978136,23.692249176519173,76.94296767818078,0.0,99986.71168026856,13216.531489244016,0.11733787645285762,0,17,0,Spring,2023,3,11,264.44066302586486,256.1802733630325,288.8184481755528
2023-03-13 18:00:00,258.1339892583748,21.50859743923177,76.91171121927088,0.0,100148.9990066239,12599.790042054976,0.13084138302559242,0,18,0,Spring,2023,3,11,302.1938853978136,267.85751302504156,288.43728367294574
2023-03-13 19:00:00,302.5176640210664,25.408289048644306,69.05308161434195,0.0,100389.43409284002,12537.220565607431,0.12094567096476895,0,19,0,Spring,2023,3,11,258.1339892583748,330.348869945838,288.3931744057194
2023-03-13 20:00:00,319.6207434424898,25.322524457947267,82.38552525484968,0.0,99377.08610759609,12885.518802024402,0.11858061166552912,0,20,0,Spring,2023,3,11,302.5176640210664,319.93651069195465,288.43105317537083
2023-03-13 21:00:00,278.1873100313751,24.327282919167626,80.42380546209681,0.0,99685.79806538488,13171.468620425847,0.1113782946225642,0,21,0,Spring,2023,3,11,319.6207434424898,302.3967211885222,288.19547240873715
2023-03-13 22:00:00,341.23215982692955,23.699194895196914,69.32226487460754,0.0,100294.2709868447,12976.795244906029,0.10796641389617294,0,22,0,Spring,2023,3,11,278.1873100313751,330.0428423037006,288.0257419641652
2023-03-13 23:00:00,327.51471380075304,26.108366968569335,71.16639878001098,0.0,99258.9552456146,12860.261673722709,0.12531618741751402,0,23,0,Spring,2023,3,11,341.23215982692955,345.4632055388441,287.9841152870254
2023-03-14 00:00:00,340.6393331866665,22.294381677572357,79.48988612496107,0.0,100053.09501923266,12735.90113792526,0.11418284486764765,1,0,0,Spring,2023,3,11,327.51471380075304,329.27065434049854,287.99171727715486
2023-03-14 01:00:00,339.5373803403818,22.718286586645988,82.19734279191142,123.07576969302085,100014.04892016071,13095.7532771986,0.12022742737441078,1,1,0,Spring,2023,3,11,340.6393331866665,338.422001464836,287.9007738749956
2023-03-14 02:00:00,329.2608431665916,22.24963473090645,66.8931757248762,237.76412907378835,98706.58075284748,13258.530902016364,0.12637193016671072,1,2,0,Spring,2023,3,11,339.5373803403818,352.7705296256056,287.81485107337693
2023-03-14 03:00:00,326.9725595323057,24.43579366969896,68.19805205170475,336.2492559819787,99752.82714179318,12577.18130298452,0.11750981551085168,1,3,0,Spring,2023,3,11,329.2608431665916,360.6046740708807,287.85374144424634
2023-03-14 04:00:00,293.3593535671459,22.090061720208787,72.49767211821678,411.8195517731659,100165.39096530458,13009.817005601926,0.11770169084650643,1,4,0,Spring,2023,3,11,326.9725595323057,282.27342431415894,287.6185630304006
2023-03-14 05:00:00,303.2432498410338,22.89736338339682,62.361135753115065,459.32502567499955,99894.07439594899,13460.036536620293,0.123480479361686,1,5,0,Spring,2023,3,11,293.3593535671459,322.98652079462175,287.8253136552639
2023-03-14 06:00:00,277.941168550927,22.85433661997291,73.31183170137476,475.5282581475768,99762.85857294759,12829.931210105762,0.12677429796888978,1,6,0,Spring,2023,3,11,303.2432498410338,299.7340180203595,287.78021878725605
2023-03-14 07:00:00,282.6442949945556,23.744631079759387,79.14532347047756,459.3250256749996,100078.08651658507,12912.907141212947,0.12423454812081851,1,7,0,Spring,2023,3,11,277.941168550927,283.8242732814682,287.81731761096114
2023-03-14 08:00:00,266.5722150275085,21.291098851619353,66.0234208191489,411.81955177316604,100494.44765883165,12944.136168037077,0.12735165958952574,1,8,0,Spring,2023,3,11,282.6442949945556,246.675877434909,287.8351765812061
2023-03-14 09:00:00,233.47037967043025,24.440257728501837,73.85214072520307,336.24925598197876,100268.79451224752,12869.357706150986,0.10846233383040181,1,9,0,Spring,2023,3,11,266.5722150275085,263.6719049808491,287.61053327252364
2023-03-14 10:00:00,233.19737195302542,26.76045504575666,70.30775237535107,237.76412907378835,99622.07339292091,13170.470052052324,0.12210680848606772,1,10,0,Spring,2023,3,11,233.47037967043025,236.50716077931978,287.6442493785661
2023-03-14 11:00:00,223.73031612981373,24.53683048906083,81.41633564409722,123.07576969302096,99270.50505984898,13311.366100500707,0.12642068774693785,1,11,0,Spring,2023,3,11,233.19737195302542,249.00046593220628,287.54253840602047
2023-03-14 12:00:00,240.98854902463538,27.348490034029947,70.36764658966239,5.823541592445462e-14,100259.73352923771,12610.143503994217,0.12225151682618123,1,12,0,Spring,2023,3,11,223.73031612981373,249.88819972593643,287.24282067037024
2023-03-14 13:00:00,243.39734887293358,26.933844116181156,80.81157133907055,0.0,99411.13074020631,12764.180212025138,0.11928038363750877,1,13,0,Spring,2023,3,11,240.98854902463538,267.18991235212354,287.1699077958539
2023-03-14 14:00:00,246.58490481196887,25.821317838923015,70.2293305462715,0.0,99735.98287502342,13200.292330872444,0.11387489893274001,1,14,0,Spring,2023,3,11,243.39734887293358,267.34133002406713,287.0490023786265
2023-03-14 15:00:00,256.3580994335993,24.415219429701075,77.07248492699829,0.0,100100.47243886557,13071.119464900357,0.11633215137389225,1,15,0,Spring,2023,3,11,246.58490481196887,216.61251498542657,287.0818630410058
2023-03-14 16:00:00,253.79317360774712,24.310848520918185,74.47633399214114,0.0,100573.26315239082,13038.399630650296,0.12749794904700062,1,16,0,Spring,2023,3,11,256.3580994335993,264.44066302586486,286.8498330494555
2023-03-14 17:00:00,262.0814308144044,25.793447289153825,72.52524256775612,0.0,100642.90679203685,13090.365542125975,0.11981901485528147,1,17,0,Spring,2023,3,11,253.79317360774712,302.1938853978136,286.9477513282315
2023-03-14 18:00:00,263.50470729626255,23.48250652541924,69.26396305505776,0.0,100030.34275283953,12970.28235557704,0.11684885905203417,1,18,0,Spring,2023,3,11,262.0814308144044,258.1339892583748,286.669010280562
2023-03-14 19:00:00,293.36057678986424,20.500806241492377,74.8320830069171,0.0,99745.2540936132,13047.293390144041,0.1122448194123202,1,19,0,Spring,2023,3,11,263.50470729626255,302.5176640210664,286.66212035824265
2023-03-14 20:00:00,303.74896155659434,25.249855852633225,71.01392958790308,0.0,99399.67915467551,12885.969083423717,0.12232948666812764,1,20,0,Spring,2023,3,11,293.36057678986424,319.6207434424898,286.6731710017401
2023-03-14 21:00:00,371.4393917258257,22.003710484557363,69.76777477628694,0.0,100979.31505982052,12905.45417536325,0.11597217985499161,1,21,0,Spring,2023,3,11,303.74896155659434,278.1873100313751,287.0397483611313
2023-03-14 22:00:00,370.8219598721359,22.341565288046535,80.58021960720623,0.0,99855.05704651264,12932.00929989121,0.11983967310533218,1,22,0,Spring,2023,3,11,371.4393917258257,341.23215982692955,287.2836714173819
2023-03-14 23:00:00,347.2113486604639,24.266295640418882,75.95425703779377,0.0,100338.91432762306,12869.585786085323,0.1286278953310623,1,23,0,Spring,2023,3,11,370.8219598721359,327.51471380075304,287.22820119039244
2023-03-15 00:00:00,321.21771471946795,24.153272643771647,76.10431198972228,0.0,100098.39009172244,13049.99822739952,0.12398374043666537,2,0,0,Spring,2023,3,11,347.2113486604639,340.6393331866665,287.2882278745466
2023-03-15 01:00:00,336.0869728155647,21.519371186247326,70.92812463712494,123.74589235614583,99752.19890880887,13015.760608886105,0.12654828710808683,2,1,0,Spring,2023,3,11,321.21771471946795,339.5373803403818,287.1089016548068
2023-03-15 02:00:00,339.38190082525955,24.674505527144866,71.95622549476974,239.0587066479764,99731.02199227129,12583.001619958492,0.1207186470146507,2,2,0,Spring,2023,3,11,336.0869728155647,329.2608431665916,287.2639517107067
2023-03-15 03:00:00,283.1441350719864,26.275801720600683,71.6432338934307,338.0800651449395,99308.4375011434,12915.57903518581,0.12356467561501908,2,3,0,Spring,2023,3,11,339.38190082525955,326.9725595323057,287.0487767154539
2023-03-15 04:00:00,313.07184965393,22.08683925834702,74.57231179269114,414.0618259059989,100561.21265671283,12960.377093338828,0.12664961689848997,2,4,0,Spring,2023,3,11,283.1441350719864,293.3593535671459,287.09195000623055
2023-03-15 05:00:00,276.9489883867431,26.888489060576106,76.09513448939879,461.8259575010853,99939.73467784782,13262.263646560692,0.11585544213878815,2,5,0,Spring,2023,3,11,313.07184965393,303.2432498410338,286.9423272657923
2023-03-15 06:00:00,282.07761809821864,21.2231807486187,72.7348603786284,478.11741329595293,100714.78668068767,12898.890555470334,0.11981596465756629,2,6,0,Spring,2023,3,11,276.9489883867431,277.941168550927,286.9750953500865
2023-03-15 07:00:00,263.54050695738937,28.578170687620492,68.92289225928306,461.8259575010854,99775.61624998784,12975.524281006014,0.11655423866718963,2,7,0,Spring,2023,3,11,282.07761809821864,282.6442949945556,286.9760353378565
2023-03-15 08:00:00,261.8036481134773,23.52100153791162,76.688969515319,414.061825905999,99850.98974817025,12940.882029851755,0.1169564865529986,2,8,0,Spring,2023,3,11,263.54050695738937,266.5722150275085,287.10721423859593
2023-03-15 09:00:00,246.07843328444315,24.63475639253237,73.05313657122794,338.08006514493957,99433.36798548215,13220.670633087706,0.11925998966478879,2,9,0,Spring,2023,3,11,261.8036481134773,233.47037967043025,287.0516568147934
2023-03-15 10:00:00,251.40591739306132,20.559455253907245,65.68193533633135,239.0587066479764,99844.27972533175,12717.267375985462,0.11523157490778098,2,10,0,Spring,2023,3,11,246.07843328444315,233.19737195302542,287.22327176808096
2023-03-15 11:00:00,260.1145449175221,24.21925026593997,62.209643479787815,123.74589235614593,99379.94049130018,12799.247912730878,0.11814856901959928,2,11,0,Spring,2023,3,11,251.40591739306132,223.73031612981373,287.3640722812492
2023-03-15 12:00:00,251.3012461328639,24.80048675431497,74.37560310748863,5.855249598095009e-14,100201.3307279231,12785.85453749385,0.123429954493846,2,12,0,Spring,2023,3,11,260.1145449175221,240.98854902463538,287.5436620716585
2023-03-15 13:00:00,280.26895045665145,24.171198190679597,68.73874823579774,0.0,100053.90460589562,12959.037171980159,0.11951760857111635,2,13,0,Spring,2023,3,11,251.3012461328639,243.39734887293358,287.9157821858281
2023-03-15 14:00:00,236.4064105313601,23.21736024477384,75.04142787716852,0.0,100737.4379813158,12657.47199995271,0.11612123561727182,2,14,0,Spring,2023,3,11,280.26895045665145,246.58490481196887,287.96113873625455
2023-03-15 15:00:00,283.13327028702236,22.450393361822957,69.00802568586658,0.0,99271.12209245938,13249.265714184678,0.1239315568679721,2,15,0,Spring,2023,3,11,236.4064105313601,256.3580994335993,288.2522925758028
2023-03-15 16:00:00,245.98969369148756,26.60457563795321,73.5520460926613,0.0,100608.0009483635,13039.339167956303,0.11541829043669183,2,16,0,Spring,2023,3,11,283.13327028702236,253.79317360774712,288.0749081390334
2023-03-15 17:00:00,242.8282391331534,24.405136668874487,70.9941095903758,0.0,99510.77807342059,13073.313359590604,0.1144776183653755,2,17,0,Spring,2023,3,11,245.98969369148756,262.0814308144044,287.9460754324657
2023-03-15 18:00:00,299.8324150596111,27.425027151912133,81.64572128155278,0.0,100172.11580236864,13376.69542631473,0.12600476550521278,2,18,0,Spring,2023,3,11,242.8282391331534,263.50470729626255,287.8531836018122
